date,store_id,nb_tickets
2022-01-12,S11,35
2022-01-13,S11,31
2022-01-14,S11,49
2022-01-15,S11,47
2022-01-16,S11,0
2022-01-17,S11,39
2022-01-18,S11,38
2022-01-19,S11,39
2022-01-20,S11,41
2022-01-21,S11,33
2022-01-22,S11,52
2022-01-23,S11,0
2022-01-24,S11,25
2022-01-25,S11,32
2022-01-26,S11,31
2022-01-27,S11,46
2022-01-28,S11,39
2022-01-29,S11,63
2022-01-30,S11,0
2022-01-31,S11,50
2022-02-01,S11,26
2022-02-02,S11,43
2022-02-03,S11,28
2022-02-04,S11,32
2022-02-05,S11,58
2022-02-06,S11,0
2022-02-07,S11,23
2022-02-08,S11,22
2022-02-09,S11,39
2022-02-10,S11,26
2022-02-11,S11,28
2022-02-12,S11,54
2022-02-13,S11,0
2022-02-14,S11,36
2022-02-15,S11,37
2022-02-16,S11,33
2022-02-17,S11,28
2022-02-18,S11,30
2022-02-19,S11,51
2022-02-20,S11,0
2022-02-21,S11,21
2022-02-22,S11,32
2022-02-23,S11,33
2022-02-24,S11,22
2022-02-25,S11,27
2022-02-26,S11,43
2022-02-27,S11,0
2022-02-28,S11,31
2022-03-01,S11,32
2022-03-02,S11,44
2022-03-03,S11,35
2022-03-04,S11,38
2022-03-05,S11,64
2022-03-06,S11,0
2022-03-07,S11,31
2022-03-08,S11,29
2022-03-09,S11,31
2022-03-10,S11,51
2022-03-11,S11,41
2022-03-12,S11,48
2022-03-13,S11,0
2022-03-14,S11,42
2022-03-15,S11,32
2022-03-16,S11,28
2022-03-17,S11,31
2022-03-18,S11,40
2022-03-19,S11,59
2022-03-20,S11,0
2022-03-21,S11,37
2022-03-22,S11,36
2022-03-23,S11,43
2022-03-24,S11,28
2022-03-25,S11,31
2022-03-26,S11,52
2022-03-27,S11,0
2022-03-28,S11,17
2022-03-29,S11,23
2022-03-30,S11,37
2022-03-31,S11,29
2022-04-01,S11,23
2022-04-02,S11,32
2022-04-03,S11,0
2022-04-04,S11,25
2022-04-05,S11,33
2022-04-06,S11,36
2022-04-07,S11,29
2022-04-08,S11,32
2022-04-09,S11,57
2022-04-10,S11,0
2022-04-11,S11,33
2022-04-12,S11,40
2022-04-13,S11,25
2022-04-14,S11,31
2022-04-15,S11,41
2022-04-16,S11,43
2022-04-17,S11,0
2022-04-18,S11,0
2022-04-19,S11,29
2022-04-20,S11,42
2022-04-21,S11,30
2022-04-22,S11,53
2022-04-23,S11,42
2022-04-24,S11,0
2022-04-25,S11,33
2022-04-26,S11,32
2022-04-27,S11,51
2022-04-28,S11,29
2022-04-29,S11,31
2022-04-30,S11,59
2022-05-01,S11,0
2022-05-02,S11,28
2022-05-03,S11,29
2022-05-04,S11,28
2022-05-05,S11,31
2022-05-06,S11,44
2022-05-07,S11,57
2022-05-08,S11,0
2022-05-09,S11,35
2022-05-10,S11,37
2022-05-11,S11,32
2022-05-12,S11,29
2022-05-13,S11,31
2022-05-14,S11,71
2022-05-15,S11,0
2022-05-16,S11,25
2022-05-17,S11,29
2022-05-18,S11,36
2022-05-19,S11,26
2022-05-20,S11,33
2022-05-21,S11,55
2022-05-22,S11,0
2022-05-23,S11,25
2022-05-24,S11,39
2022-05-25,S11,37
2022-05-26,S11,0
2022-05-27,S11,33
2022-05-28,S11,47
2022-05-29,S11,0
2022-05-30,S11,28
2022-05-31,S11,33
2022-06-01,S11,59
2022-06-02,S11,33
2022-06-03,S11,43
2022-06-04,S11,51
2022-06-05,S11,0
2022-06-06,S11,0
2022-06-07,S11,30
2022-06-08,S11,28
2022-06-09,S11,44
2022-06-10,S11,36
2022-06-11,S11,58
2022-06-12,S11,0
2022-06-13,S11,27
2022-06-14,S11,37
2022-06-15,S11,56
2022-06-16,S11,29
2022-06-17,S11,39
2022-06-18,S11,47
2022-06-19,S11,0
2022-06-20,S11,27
2022-06-21,S11,31
2022-06-22,S11,42
2022-06-23,S11,41
2022-06-24,S11,35
2022-06-25,S11,66
2022-06-26,S11,0
2022-06-27,S11,24
2022-06-28,S11,26
2022-06-29,S11,37
2022-06-30,S11,28
2022-07-01,S11,48
2022-07-02,S11,58
2022-07-03,S11,0
2022-07-04,S11,37
2022-07-05,S11,26
2022-07-06,S11,46
2022-07-07,S11,41
2022-07-08,S11,61
2022-07-09,S11,47
2022-07-10,S11,0
2022-07-11,S11,23
2022-07-12,S11,24
2022-07-13,S11,47
2022-07-14,S11,0
2022-07-15,S11,49
2022-07-16,S11,40
2022-07-17,S11,0
2022-07-18,S11,19
2022-07-19,S11,33
2022-07-20,S11,50
2022-07-21,S11,23
2022-07-22,S11,30
2022-07-23,S11,67
2022-07-24,S11,0
2022-07-25,S11,17
2022-07-26,S11,28
2022-07-27,S11,52
2022-07-28,S11,39
2022-07-29,S11,38
2022-07-30,S11,52
2022-07-31,S11,0
2022-08-01,S11,34
2022-08-02,S11,21
2022-08-03,S11,34
2022-08-04,S11,22
2022-08-05,S11,37
2022-08-06,S11,52
2022-08-07,S11,0
2022-08-08,S11,41
2022-08-09,S11,29
2022-08-10,S11,23
2022-08-11,S11,28
2022-08-12,S11,47
2022-08-13,S11,51
2022-08-14,S11,0
2022-08-15,S11,0
2022-08-16,S11,51
2022-08-17,S11,48
2022-08-18,S11,32
2022-08-19,S11,44
2022-08-20,S11,47
2022-08-21,S11,0
2022-08-22,S11,27
2022-08-23,S11,29
2022-08-24,S11,35
2022-08-25,S11,28
2022-08-26,S11,40
2022-08-27,S11,43
2022-08-28,S11,0
2022-08-29,S11,31
2022-08-30,S11,26
2022-08-31,S11,28
2022-09-01,S11,34
2022-09-02,S11,43
2022-09-03,S11,53
2022-09-04,S11,0
2022-09-05,S11,40
2022-09-06,S11,33
2022-09-07,S11,37
2022-09-08,S11,29
2022-09-09,S11,34
2022-09-10,S11,58
2022-09-11,S11,0
2022-09-12,S11,42
2022-09-13,S11,36
2022-09-14,S11,38
2022-09-15,S11,33
2022-09-16,S11,46
2022-09-17,S11,75
2022-09-18,S11,0
2022-09-19,S11,33
2022-09-20,S11,41
2022-09-21,S11,46
2022-09-22,S11,43
2022-09-23,S11,40
2022-09-24,S11,40
2022-09-25,S11,0
2022-09-26,S11,35
2022-09-27,S11,21
2022-09-28,S11,28
2022-09-29,S11,27
2022-09-30,S11,35
2022-10-01,S11,52
2022-10-02,S11,0
2022-10-03,S11,31
2022-10-04,S11,48
2022-10-05,S11,51
2022-10-06,S11,36
2022-10-07,S11,39
2022-10-08,S11,45
2022-10-09,S11,0
2022-10-10,S11,29
2022-10-11,S11,31
2022-10-12,S11,37
2022-10-13,S11,43
2022-10-14,S11,32
2022-10-15,S11,29
2022-10-16,S11,0
2022-10-17,S11,24
2022-10-18,S11,30
2022-10-19,S11,36
2022-10-20,S11,36
2022-10-21,S11,38
2022-10-22,S11,46
2022-10-23,S11,0
2022-10-24,S11,17
2022-10-25,S11,35
2022-10-26,S11,41
2022-10-27,S11,30
2022-10-28,S11,22
2022-10-29,S11,61
2022-10-30,S11,0
2022-10-31,S11,36
2022-11-01,S11,0
2022-11-02,S11,53
2022-11-03,S11,34
2022-11-04,S11,40
2022-11-05,S11,52
2022-11-06,S11,0
2022-11-07,S11,24
2022-11-08,S11,24
2022-11-09,S11,37
2022-11-10,S11,39
2022-11-11,S11,0
2022-11-12,S11,40
2022-11-13,S11,0
2022-11-14,S11,32
2022-11-15,S11,31
2022-11-16,S11,34
2022-11-17,S11,30
2022-11-18,S11,52
2022-11-19,S11,46
2022-11-20,S11,0
2022-11-21,S11,29
2022-11-22,S11,21
2022-11-23,S11,55
2022-11-24,S11,23
2022-11-25,S11,47
2022-11-26,S11,65
2022-11-27,S11,0
2022-11-28,S11,35
2022-11-29,S11,39
2022-11-30,S11,34
2022-12-01,S11,38
2022-12-02,S11,42
2022-12-03,S11,53
2022-12-04,S11,0
2022-12-05,S11,37
2022-12-06,S11,32
2022-12-07,S11,39
2022-12-08,S11,40
2022-12-09,S11,45
2022-12-10,S11,44
2022-12-11,S11,0
2022-12-12,S11,25
2022-12-13,S11,43
2022-12-14,S11,42
2022-12-15,S11,50
2022-12-16,S11,36
2022-12-17,S11,64
2022-12-18,S11,0
2022-12-19,S11,62
2022-12-20,S11,38
2022-12-21,S11,40
2022-12-22,S11,28
2022-12-23,S11,35
2022-12-24,S11,61
2022-12-25,S11,0
2022-12-26,S11,21
2022-12-27,S11,37
2022-12-28,S11,34
2022-12-29,S11,26
2022-12-30,S11,26
2022-12-31,S11,34
2023-01-01,S11,0
2023-01-02,S11,24
2023-01-03,S11,42
2023-01-04,S11,31
2023-01-05,S11,23
2023-01-06,S11,31
2023-01-07,S11,50
2023-01-08,S11,0
2023-01-09,S11,24
2023-01-10,S11,26
2023-01-11,S11,22
2023-01-12,S11,14
2023-01-13,S11,29
2023-01-14,S11,50
2023-01-15,S11,0
2023-01-16,S11,26
2023-01-17,S11,39
2023-01-18,S11,29
2023-01-19,S11,35
2023-01-20,S11,42
2023-01-21,S11,88
2023-01-22,S11,0
2023-01-23,S11,37
2023-01-24,S11,31
2023-01-25,S11,55
2023-01-26,S11,34
2023-01-27,S11,38
2023-01-28,S11,34
2023-01-29,S11,0
2023-01-30,S11,30
2023-01-31,S11,35
2023-02-01,S11,35
2023-02-02,S11,23
2023-02-03,S11,38
2023-02-04,S11,50
2023-02-05,S11,0
2023-02-06,S11,29
2023-02-07,S11,31
2023-02-08,S11,46
2023-02-09,S11,32
2023-02-10,S11,45
2023-02-11,S11,62
2023-02-12,S11,0
2023-02-13,S11,24
2023-02-14,S11,31
2023-02-15,S11,30
2023-02-16,S11,26
2023-02-17,S11,38
2023-02-18,S11,56
2023-02-19,S11,0
2023-02-20,S11,30
2023-02-21,S11,33
2023-02-22,S11,36
2023-02-23,S11,22
2023-02-24,S11,26
2023-02-25,S11,38
2023-02-26,S11,0
2023-02-27,S11,31
2023-02-28,S11,20
2023-03-01,S11,37
2023-03-02,S11,29
2023-03-03,S11,35
2023-03-04,S11,49
2023-03-05,S11,0
2023-03-06,S11,20
2023-03-07,S11,35
2023-03-08,S11,39
2023-03-09,S11,28
2023-03-10,S11,37
2023-03-11,S11,50
2023-03-12,S11,0
2023-03-13,S11,21
2023-03-14,S11,22
2023-03-15,S11,40
2023-03-16,S11,40
2023-03-17,S11,49
2023-03-18,S11,74
2023-03-19,S11,0
2023-03-20,S11,39
2023-03-21,S11,35
2023-03-22,S11,34
2023-03-23,S11,32
2023-03-24,S11,26
2023-03-25,S11,39
2023-03-26,S11,0
2023-03-27,S11,28
2023-03-28,S11,32
2023-03-29,S11,25
2023-03-30,S11,23
2023-03-31,S11,23
2023-04-01,S11,33
2023-04-02,S11,0
2023-04-03,S11,28
2023-04-04,S11,31
2023-04-05,S11,37
2023-04-06,S11,30
2023-04-07,S11,31
2023-04-08,S11,49
2023-04-09,S11,0
2023-04-10,S11,0
2023-04-11,S11,40
2023-04-12,S11,27
2023-04-13,S11,24
2023-04-14,S11,36
2023-04-15,S11,35
2023-04-16,S11,0
2023-04-17,S11,37
2023-04-18,S11,31
2023-04-19,S11,44
2023-04-20,S11,22
2023-04-21,S11,42
2023-04-22,S11,52
2023-04-23,S11,0
2023-04-24,S11,42
2023-04-25,S11,20
2023-04-26,S11,32
2023-04-27,S11,26
2023-04-28,S11,21
2023-04-29,S11,69
2023-04-30,S11,0
2023-05-01,S11,0
2023-05-02,S11,28
2023-05-03,S11,36
2023-05-04,S11,26
2023-05-05,S11,34
2023-05-06,S11,40
2023-05-07,S11,0
2023-05-08,S11,0
2023-05-09,S11,24
2023-05-10,S11,40
2023-05-11,S11,24
2023-05-12,S11,50
2023-05-13,S11,65
2023-05-14,S11,0
2023-05-15,S11,22
2023-05-16,S11,31
2023-05-17,S11,36
2023-05-18,S11,0
2023-05-19,S11,50
2023-05-20,S11,54
2023-05-21,S11,0
2023-05-22,S11,39
2023-05-23,S11,24
2023-05-24,S11,39
2023-05-25,S11,39
2023-05-26,S11,46
2023-05-27,S11,41
2023-05-28,S11,0
2023-05-29,S11,0
2023-05-30,S11,32
2023-05-31,S11,33
2023-06-01,S11,38
2023-06-02,S11,32
2023-06-03,S11,53
2023-06-04,S11,0
2023-06-05,S11,37
2023-06-06,S11,18
2023-06-07,S11,56
2023-06-08,S11,34
2023-06-09,S11,34
2023-06-10,S11,54
2023-06-11,S11,0
2023-06-12,S11,23
2023-06-13,S11,27
2023-06-14,S11,42
2023-06-15,S11,34
2023-06-16,S11,34
2023-06-17,S11,60
2023-06-18,S11,0
2023-06-19,S11,23
2023-06-20,S11,25
2023-06-21,S11,36
2023-06-22,S11,32
2023-06-23,S11,42
2023-06-24,S11,62
2023-06-25,S11,0
2023-06-26,S11,28
2023-06-27,S11,28
2023-06-28,S11,33
2023-06-29,S11,25
2023-06-30,S11,28
2023-07-01,S11,52
2023-07-02,S11,0
2023-07-03,S11,28
2023-07-04,S11,29
2023-07-05,S11,55
2023-07-06,S11,23
2023-07-07,S11,33
2023-07-08,S11,33
2023-07-09,S11,0
2023-07-10,S11,34
2023-07-11,S11,42
2023-07-12,S11,43
2023-07-13,S11,38
2023-07-14,S11,0
2023-07-15,S11,46
2023-07-16,S11,0
2023-07-17,S11,31
2023-07-18,S11,30
2023-07-19,S11,31
2023-07-20,S11,39
2023-07-21,S11,35
2023-07-22,S11,54
2023-07-23,S11,0
2023-07-24,S11,34
2023-07-25,S11,21
2023-07-26,S11,47
2023-07-27,S11,30
2023-07-28,S11,52
2023-07-29,S11,51
2023-07-30,S11,0
2023-07-31,S11,19
2023-08-01,S11,22
2023-08-02,S11,30
2023-08-03,S11,36
2023-08-04,S11,32
2023-08-05,S11,56
2023-08-06,S11,0
2023-08-07,S11,30
2023-08-08,S11,46
2023-08-09,S11,39
2023-08-10,S11,40
2023-08-11,S11,42
2023-08-12,S11,59
2023-08-13,S11,0
2023-08-14,S11,29
2023-08-15,S11,0
2023-08-16,S11,33
2023-08-17,S11,33
2023-08-18,S11,32
2023-08-19,S11,60
2023-08-20,S11,0
2023-08-21,S11,26
2023-08-22,S11,29
2023-08-23,S11,31
2023-08-24,S11,24
2023-08-25,S11,26
2023-08-26,S11,53
2023-08-27,S11,0
2023-08-28,S11,30
2023-08-29,S11,37
2023-08-30,S11,52
2023-08-31,S11,39
2023-09-01,S11,51
2023-09-02,S11,57
2023-09-03,S11,0
2023-09-04,S11,25
2023-09-05,S11,43
2023-09-06,S11,40
2023-09-07,S11,33
2023-09-08,S11,49
2023-09-09,S11,45
2023-09-10,S11,0
2023-09-11,S11,27
2023-09-12,S11,25
2023-09-13,S11,46
2023-09-14,S11,22
2023-09-15,S11,34
2023-09-16,S11,47
2023-09-17,S11,0
2023-09-18,S11,28
2023-09-19,S11,39
2023-09-20,S11,41
2023-09-21,S11,34
2023-09-22,S11,36
2023-09-23,S11,46
2023-09-24,S11,0
2023-09-25,S11,34
2023-09-26,S11,38
2023-09-27,S11,38
2023-09-28,S11,22
2023-09-29,S11,34
2023-09-30,S11,49
2023-10-01,S11,0
2023-10-02,S11,34
2023-10-03,S11,34
2023-10-04,S11,41
2023-10-05,S11,38
2023-10-06,S11,42
2023-10-07,S11,51
2023-10-08,S11,0
2023-10-09,S11,25
2023-10-10,S11,28
2023-10-11,S11,39
2023-10-12,S11,38
2023-10-13,S11,27
2023-10-14,S11,50
2023-10-15,S11,0
2023-10-16,S11,29
2023-10-17,S11,35
2023-10-18,S11,43
2023-10-19,S11,27
2023-10-20,S11,24
2023-10-21,S11,48
2023-10-22,S11,0
2023-10-23,S11,33
2023-10-24,S11,31
2023-10-25,S11,34
2023-10-26,S11,30
2023-10-27,S11,39
2023-10-28,S11,59
2023-10-29,S11,0
2023-10-30,S11,24
2023-10-31,S11,45
2023-11-01,S11,0
2023-11-02,S11,32
2023-11-03,S11,42
2023-11-04,S11,63
2023-11-05,S11,0
2023-11-06,S11,28
2023-11-07,S11,33
2023-11-08,S11,40
2023-11-09,S11,39
2023-11-10,S11,42
2023-11-11,S11,0
2023-11-12,S11,0
2023-11-13,S11,27
2023-11-14,S11,24
2023-11-15,S11,39
2023-11-16,S11,21
2023-11-17,S11,39
2023-11-18,S11,50
2023-11-19,S11,0
2023-11-20,S11,23
2023-11-21,S11,30
2023-11-22,S11,41
2023-11-23,S11,35
2023-11-24,S11,54
2023-11-25,S11,65
2023-11-26,S11,0
2023-11-27,S11,41
2023-11-28,S11,36
2023-11-29,S11,39
2023-11-30,S11,32
2023-12-01,S11,31
2023-12-02,S11,58
2023-12-03,S11,0
2023-12-04,S11,34
2023-12-05,S11,32
2023-12-06,S11,28
2023-12-07,S11,45
2023-12-08,S11,43
2023-12-09,S11,48
2023-12-10,S11,0
2023-12-11,S11,46
2023-12-12,S11,30
2023-12-13,S11,43
2023-12-14,S11,38
2023-12-15,S11,38
2023-12-16,S11,67
2023-12-17,S11,0
2023-12-18,S11,47
2023-12-19,S11,31
2023-12-20,S11,50
2023-12-21,S11,30
2023-12-22,S11,46
2023-12-23,S11,72
2023-12-24,S11,0
2023-12-25,S11,0
2023-12-26,S11,31
2023-12-27,S11,25
2023-12-28,S11,23
2023-12-29,S11,45
2023-12-30,S11,37
2023-12-31,S11,0
2024-01-01,S11,0
2024-01-02,S11,25
2024-01-03,S11,39
2024-01-04,S11,34
2024-01-05,S11,48
2024-01-06,S11,54
2024-01-07,S11,0
2024-01-08,S11,30
2024-01-09,S11,33
2024-01-10,S11,42
2024-01-11,S11,29
2024-01-12,S11,28
2024-01-13,S11,57
2024-01-14,S11,0
2024-01-15,S11,24
2024-01-16,S11,27
2024-01-17,S11,37
2024-01-18,S11,36
2024-01-19,S11,44
2024-01-20,S11,61
2024-01-21,S11,0
2024-01-22,S11,31
2024-01-23,S11,19
2024-01-24,S11,34
2024-01-25,S11,26
2024-01-26,S11,27
2024-01-27,S11,59
2024-01-28,S11,0
2024-01-29,S11,31
2024-01-30,S11,39
2024-01-31,S11,53
2024-02-01,S11,26
2024-02-02,S11,42
2024-02-03,S11,70
2024-02-04,S11,0
2024-02-05,S11,23
2024-02-06,S11,37
2024-02-07,S11,27
2024-02-08,S11,21
2024-02-09,S11,41
2024-02-10,S11,54
2024-02-11,S11,0
2024-02-12,S11,30
2024-02-13,S11,31
2024-02-14,S11,38
2024-02-15,S11,28
2024-02-16,S11,41
2024-02-17,S11,47
2024-02-18,S11,0
2024-02-19,S11,26
2024-02-20,S11,28
2024-02-21,S11,41
2024-02-22,S11,23
2024-02-23,S11,34
2024-02-24,S11,55
2024-02-25,S11,0
2024-02-26,S11,23
2024-02-27,S11,40
2024-02-28,S11,34
2024-02-29,S11,35
2024-03-01,S11,48
2024-03-02,S11,38
2024-03-03,S11,0
2024-03-04,S11,28
2024-03-05,S11,36
2024-03-06,S11,45
2024-03-07,S11,26
2024-03-08,S11,30
2024-03-09,S11,47
2024-03-10,S11,0
2024-03-11,S11,33
2024-03-12,S11,38
2024-03-13,S11,34
2024-03-14,S11,45
2024-03-15,S11,40
2024-03-16,S11,51
2024-03-17,S11,0
2024-03-18,S11,26
2024-03-19,S11,31
2024-03-20,S11,34
2024-03-21,S11,56
2024-03-22,S11,30
2024-03-23,S11,48
2024-03-24,S11,0
2024-03-25,S11,31
2024-03-26,S11,27
2024-03-27,S11,50
2024-03-28,S11,31
2024-03-29,S11,36
2024-03-30,S11,40
2024-03-31,S11,0
2024-04-01,S11,0
2024-04-02,S11,35
2024-04-03,S11,33
2024-04-04,S11,32
2024-04-05,S11,38
2024-04-06,S11,44
2024-04-07,S11,0
2024-04-08,S11,24
2024-04-09,S11,31
2024-04-10,S11,56
2024-04-11,S11,33
2024-04-12,S11,33
2024-04-13,S11,47
2024-04-14,S11,0
2024-04-15,S11,23
2024-04-16,S11,33
2024-04-17,S11,38
2024-04-18,S11,32
2024-04-19,S11,37
2024-04-20,S11,70
2024-04-21,S11,0
2024-04-22,S11,40
2024-04-23,S11,25
2024-04-24,S11,40
2024-04-25,S11,34
2024-04-26,S11,26
2024-04-27,S11,48
2024-04-28,S11,0
2024-04-29,S11,31
2024-04-30,S11,31
2024-05-01,S11,0
2024-05-02,S11,37
2024-05-03,S11,37
2024-05-04,S11,47
2024-05-05,S11,0
2024-05-06,S11,30
2024-05-07,S11,29
2024-05-08,S11,0
2024-05-09,S11,0
2024-05-10,S11,40
2024-05-11,S11,65
2024-05-12,S11,0
2024-05-13,S11,37
2024-05-14,S11,33
2024-05-15,S11,43
2024-05-16,S11,31
2024-05-17,S11,43
2024-05-18,S11,59
2024-05-19,S11,0
2024-05-20,S11,0
2024-05-21,S11,31
2024-05-22,S11,33
2024-05-23,S11,36
2024-05-24,S11,32
2024-05-25,S11,50
2024-05-26,S11,0
2024-05-27,S11,44
2024-05-28,S11,33
2024-05-29,S11,33
2024-05-30,S11,33
2024-05-31,S11,38
2024-06-01,S11,52
2024-06-02,S11,0
2024-06-03,S11,19
2024-06-04,S11,26
2024-06-05,S11,43
2024-06-06,S11,41
2024-06-07,S11,38
2024-06-08,S11,45
2024-06-09,S11,0
2024-06-10,S11,32
2024-06-11,S11,32
2024-06-12,S11,40
2024-06-13,S11,44
2024-06-14,S11,42
2024-06-15,S11,36
2024-06-16,S11,0
2024-06-17,S11,30
2024-06-18,S11,41
2024-06-19,S11,41
2024-06-20,S11,43
2024-06-21,S11,38
2024-06-22,S11,52
2024-06-23,S11,0
2024-06-24,S11,25
2024-06-25,S11,36
2024-06-26,S11,37
2024-06-27,S11,25
2024-06-28,S11,31
2024-06-29,S11,55
2024-06-30,S11,0
2024-07-01,S11,29
2024-07-02,S11,30
2024-07-03,S11,38
2024-07-04,S11,35
2024-07-05,S11,37
2024-07-06,S11,43
2024-07-07,S11,0
2024-07-08,S11,30
2024-07-09,S11,36
2024-07-10,S11,44
2024-07-11,S11,32
2024-07-12,S11,30
2024-07-13,S11,47
2024-07-14,S11,0
2024-07-15,S11,25
2024-07-16,S11,41
2024-07-17,S11,46
2024-07-18,S11,23
2024-07-19,S11,53
2024-07-20,S11,56
2024-07-21,S11,0
2024-07-22,S11,23
2024-07-23,S11,27
2024-07-24,S11,47
2024-07-25,S11,31
2024-07-26,S11,28
2024-07-27,S11,29
2024-07-28,S11,0
2024-07-29,S11,33
2024-07-30,S11,31
2024-07-31,S11,33
2024-08-01,S11,20
2024-08-02,S11,27
2024-08-03,S11,58
2024-08-04,S11,0
2024-08-05,S11,33
2024-08-06,S11,38
2024-08-07,S11,39
2024-08-08,S11,31
2024-08-09,S11,34
2024-08-10,S11,50
2024-08-11,S11,0
2024-08-12,S11,34
2024-08-13,S11,27
2024-08-14,S11,33
2024-08-15,S11,0
2024-08-16,S11,27
2024-08-17,S11,49
2024-08-18,S11,0
2024-08-19,S11,36
2024-08-20,S11,38
2024-08-21,S11,39
2024-08-22,S11,32
2024-08-23,S11,33
2024-08-24,S11,55
2024-08-25,S11,0
2024-08-26,S11,38
2024-08-27,S11,40
2024-08-28,S11,46
2024-08-29,S11,28
2024-08-30,S11,25
2024-08-31,S11,46
2024-09-01,S11,0
2024-09-02,S11,30
2024-09-03,S11,35
2024-09-04,S11,48
2024-09-05,S11,33
2024-09-06,S11,37
2024-09-07,S11,66
2024-09-08,S11,0
2024-09-09,S11,26
2024-09-10,S11,30
2024-09-11,S11,37
2024-09-12,S11,23
2024-09-13,S11,41
2024-09-14,S11,56
2024-09-15,S11,0
2024-09-16,S11,33
2024-09-17,S11,36
2024-09-18,S11,43
2024-09-19,S11,35
2024-09-20,S11,37
2024-09-21,S11,51
2024-09-22,S11,0
2024-09-23,S11,21
2024-09-24,S11,30
2024-09-25,S11,43
2024-09-26,S11,25
2024-09-27,S11,48
2024-09-28,S11,55
2024-09-29,S11,0
2024-09-30,S11,29
2024-10-01,S11,28
2024-10-02,S11,35
2024-10-03,S11,35
2024-10-04,S11,23
2024-10-05,S11,57
2024-10-06,S11,0
2024-10-07,S11,26
2024-10-08,S11,25
2024-10-09,S11,40
2024-10-10,S11,37
2024-10-11,S11,37
2024-10-12,S11,40
2024-10-13,S11,0
2024-10-14,S11,39
2024-10-15,S11,24
2024-10-16,S11,52
2024-10-17,S11,37
2024-10-18,S11,45
2024-10-19,S11,53
2024-10-20,S11,0
2024-10-21,S11,37
2024-10-22,S11,35
2024-10-23,S11,27
2024-10-24,S11,30
2024-10-25,S11,36
2024-10-26,S11,51
2024-10-27,S11,0
2024-10-28,S11,27
2024-10-29,S11,36
2024-10-30,S11,43
2024-10-31,S11,38
2024-11-01,S11,0
2024-11-02,S11,42
2024-11-03,S11,0
2024-11-04,S11,30
2024-11-05,S11,38
2024-11-06,S11,56
2024-11-07,S11,38
2024-11-08,S11,37
2024-11-09,S11,50
2024-11-10,S11,0
2024-11-11,S11,0
2024-11-12,S11,24
2024-11-13,S11,41
2024-11-14,S11,34
2024-11-15,S11,39
2024-11-16,S11,62
2024-11-17,S11,0
2024-11-18,S11,28
2024-11-19,S11,36
2024-11-20,S11,33
2024-11-21,S11,23
2024-11-22,S11,39
2024-11-23,S11,68
2024-11-24,S11,0
2024-11-25,S11,26
2024-11-26,S11,29
2024-11-27,S11,48
2024-11-28,S11,31
2024-11-29,S11,37
2024-11-30,S11,59
2024-12-01,S11,0
2024-12-02,S11,33
2024-12-03,S11,34
2024-12-04,S11,39
2024-12-05,S11,36
2024-12-06,S11,36
2024-12-07,S11,52
2024-12-08,S11,0
2024-12-09,S11,30
2024-12-10,S11,33
2024-12-11,S11,26
2024-12-12,S11,51
2024-12-13,S11,45
2024-12-14,S11,77
2024-12-15,S11,0
2024-12-16,S11,31
2024-12-17,S11,37
2024-12-18,S11,47
2024-12-19,S11,41
2024-12-20,S11,53
2024-12-21,S11,61
2024-12-22,S11,0
2024-12-23,S11,32
2024-12-24,S11,45
2024-12-25,S11,0
2024-12-26,S11,31
2024-12-27,S11,38
2024-12-28,S11,47
2024-12-29,S11,0
2024-12-30,S11,27
2024-12-31,S11,39
2025-01-01,S11,0
2025-01-02,S11,26
2025-01-03,S11,41
2025-01-04,S11,34
2025-01-05,S11,0
2025-01-06,S11,33
2025-01-07,S11,29
2025-01-08,S11,36
2025-01-09,S11,21
2025-01-10,S11,39
2025-01-11,S11,40
2025-01-12,S11,0
2025-01-13,S11,35
2025-01-14,S11,31
2025-01-15,S11,43
2025-01-16,S11,40
2025-01-17,S11,44
2025-01-18,S11,64
2025-01-19,S11,0
2025-01-20,S11,41
2025-01-21,S11,41
2025-01-22,S11,32
2025-01-23,S11,36
2025-01-24,S11,46
2025-01-25,S11,60
2025-01-26,S11,0
2025-01-27,S11,14
2025-01-28,S11,27
2025-01-29,S11,22
2025-01-30,S11,47
2025-01-31,S11,35
2025-02-01,S11,72
2025-02-02,S11,0
2025-02-03,S11,19
2025-02-04,S11,32
2025-02-05,S11,39
2025-02-06,S11,24
2025-02-07,S11,37
2025-02-08,S11,39
2025-02-09,S11,0
2025-02-10,S11,29
2025-02-11,S11,17
2025-02-12,S11,40
2025-02-13,S11,38
2025-02-14,S11,39
2025-02-15,S11,51
2025-02-16,S11,0
2025-02-17,S11,45
2025-02-18,S11,23
2025-02-19,S11,35
2025-02-20,S11,28
2025-02-21,S11,27
2025-02-22,S11,45
2025-02-23,S11,0
2025-02-24,S11,28
2025-02-25,S11,24
2025-02-26,S11,29
2025-02-27,S11,36
2025-02-28,S11,44
2025-03-01,S11,53
2025-03-02,S11,0
2025-03-03,S11,22
2025-03-04,S11,37
2025-03-05,S11,27
2025-03-06,S11,33
2025-03-07,S11,30
2025-03-08,S11,56
2025-03-09,S11,0
2025-03-10,S11,29
2025-03-11,S11,23
2025-03-12,S11,39
2025-03-13,S11,24
2025-03-14,S11,39
2025-03-15,S11,65
2025-03-16,S11,0
2025-03-17,S11,26
2025-03-18,S11,44
2025-03-19,S11,34
2025-03-20,S11,34
2025-03-21,S11,33
